account_number,account_type,branch_code,branch_name,case_status,case_summary,closed_date,closing_balance,compensation_paid,complaint_type,customer_address,customer_email,customer_id,customer_name,customer_phone,dispute_amount,dispute_type,doc_id,doc_type,filed_date,priority,processed_date,request_date,request_status,request_type,resolution,rm_email,rm_id,rm_name,s3_path,sort_code,statement_date
32677360,Savings,BR001,London City,,Address Change request. Status: Pending. Processed: 04 Mar 2025.,,,,,"60 Mitchell expressway, Martinberg, B5 8WU",thomasking@example.org,CUST00019,Sharon Price,0191 498 0065,,,MNT00089,AccountMaintenance,,,2025-03-04,2025-02-26,Pending,Address Change,,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/maintenance/2025/02/MNT00089.pdf,58-10-59,
47379965,Current,BR004,Edinburgh,,Account Name Change request. Status: Completed. Processed: 24 Jan 2025.,,,,,"Studio 89, Harvey brook, Stevenshire, N8 9TX",judithnash@example.org,CUST00053,Scott Hussain,+441314960267,,,MNT00090,AccountMaintenance,,,2025-01-24,2025-01-16,Completed,Account Name Change,,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/maintenance/2025/01/MNT00090.pdf,73-51-33,
16697848,Current,BR007,Cardiff,,Address Change request. Status: Rejected. Processed: 28 Sep 2025.,,,,,"Studio 67, Lee rue, McDonaldmouth, DT3X 5GB",brenda41@example.com,CUST00009,Dr Sharon Jones,(0909) 8790528,,,MNT00091,AccountMaintenance,,,2025-09-28,2025-09-25,Rejected,Address Change,,isabella.rossi@securebankplc.com,RM020,Isabella Rossi,s3://banking-docs-poc-qahftr/maintenance/2025/09/MNT00091.pdf,97-24-97,
68011280,Business Current,BR008,Glasgow,,Contact Number Update request. Status: Completed. Processed: 10 Feb 2025.,,,,,"9 Graeme throughway, Jonesmouth, TS6 3LX",terence80@example.org,CUST00028,Dominic Harvey,+441632 960888,,,MNT00092,AccountMaintenance,,,2025-02-10,2025-02-06,Completed,Contact Number Update,,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/maintenance/2025/02/MNT00092.pdf,84-80-28,
96705466,ISA,BR010,Sheffield,,Address Change request. Status: Completed. Processed: 02 Jul 2024.,,,,,"40 Lucy bridge, Lindseymouth, G84 0TL",tread@example.com,CUST00044,Gemma Wheeler,+44(0)2074960205,,,MNT00093,AccountMaintenance,,,2024-07-02,2024-06-30,Completed,Address Change,,james.hargreaves@securebankplc.com,RM001,James Hargreaves,s3://banking-docs-poc-qahftr/maintenance/2024/06/MNT00093.pdf,79-87-38,
84656482,Savings,BR002,Manchester Central,,Beneficiary Addition request. Status: Pending. Processed: 18 Apr 2025.,,,,,"9 Barry circles, Hollandland, BN7 6GW",gerald83@example.org,CUST00035,Dr Bruce Metcalfe,+44(0)114 4960337,,,MNT00094,AccountMaintenance,,,2025-04-18,2025-04-13,Pending,Beneficiary Addition,,aisha.patel@securebankplc.com,RM010,Aisha Patel,s3://banking-docs-poc-qahftr/maintenance/2025/04/MNT00094.pdf,63-95-58,
87133150,ISA,BR006,Bristol,,Address Change request. Status: Rejected. Processed: 28 Nov 2025.,,,,,"Flat 9, Linda ridges, North Bryan, M6D 0FR",dominic47@example.com,CUST00014,Jodie Pritchard-Baker,(020)74960896,,,MNT00095,AccountMaintenance,,,2025-11-28,2025-11-19,Rejected,Address Change,,patrick.devereux@securebankplc.com,RM015,Patrick Devereux,s3://banking-docs-poc-qahftr/maintenance/2025/11/MNT00095.pdf,80-39-85,
43039117,Current,BR002,Manchester Central,,Address Change request. Status: Completed. Processed: 28 Sep 2025.,,,,,"427 Brown gardens, West Bethan, AB5 0WZ",turnerjosephine@example.com,CUST00012,Dr Duncan Greenwood,(0909) 879 0062,,,MNT00096,AccountMaintenance,,,2025-09-28,2025-09-21,Completed,Address Change,,natalie.burke@securebankplc.com,RM012,Natalie Burke,s3://banking-docs-poc-qahftr/maintenance/2025/09/MNT00096.pdf,78-26-26,
19655698,Current,BR005,Leeds,,Beneficiary Addition request. Status: Rejected. Processed: 29 Oct 2024.,,,,,"8 Johnson squares, Port Katherine, G88 1RX",mohamedberry@example.org,CUST00033,Lee Middleton,(0909) 879 0898,,,MNT00097,AccountMaintenance,,,2024-10-29,2024-10-28,Rejected,Beneficiary Addition,,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/maintenance/2024/10/MNT00097.pdf,59-83-34,
93252880,ISA,BR005,Leeds,,Overdraft Limit Change request. Status: Completed. Processed: 03 May 2025.,,,,,"5 Gough mountain, South Katherine, B6D 7NW",morgankimberley@example.net,CUST00011,Anthony Potter-Barber,+44(0)118 4960018,,,MNT00098,AccountMaintenance,,,2025-05-03,2025-04-30,Completed,Overdraft Limit Change,,robert.blackwood@securebankplc.com,RM017,Robert Blackwood,s3://banking-docs-poc-qahftr/maintenance/2025/04/MNT00098.pdf,51-72-12,
99118384,Savings,BR001,London City,,Beneficiary Addition request. Status: Rejected. Processed: 05 Oct 2024.,,,,,"73 Samantha forges, Millerton, LS9 6LT",martyn46@example.org,CUST00024,Mr Ronald Singh,+44(0)115 4960476,,,MNT00099,AccountMaintenance,,,2024-10-05,2024-10-03,Rejected,Beneficiary Addition,,patrick.devereux@securebankplc.com,RM015,Patrick Devereux,s3://banking-docs-poc-qahftr/maintenance/2024/10/MNT00099.pdf,54-18-41,
54549480,ISA,BR008,Glasgow,,Contact Number Update request. Status: Completed. Processed: 30 May 2025.,,,,,"Flat 88, Adam mountains, Lake Clifford, E2E 5YP",littlewilliam@example.org,CUST00054,Jill Norton,01134960860,,,MNT00100,AccountMaintenance,,,2025-05-30,2025-05-26,Completed,Contact Number Update,,thomas.müller@securebankplc.com,RM007,Thomas Müller,s3://banking-docs-poc-qahftr/maintenance/2025/05/MNT00100.pdf,34-20-40,
93252880,ISA,BR005,Leeds,,Contact Number Update request. Status: Pending. Processed: 28 Jan 2025.,,,,,"5 Gough mountain, South Katherine, B6D 7NW",morgankimberley@example.net,CUST00011,Anthony Potter-Barber,+44(0)118 4960018,,,MNT00101,AccountMaintenance,,,2025-01-28,2025-01-26,Pending,Contact Number Update,,robert.blackwood@securebankplc.com,RM017,Robert Blackwood,s3://banking-docs-poc-qahftr/maintenance/2025/01/MNT00101.pdf,51-72-12,
94680443,Premier,BR003,Birmingham,,Beneficiary Addition request. Status: Pending. Processed: 18 Oct 2025.,,,,,"Flat 18v, Harrison dam, Lake Terence, WC55 5TN",jwright@example.org,CUST00036,Jane Smith-Winter,01632 960 933,,,MNT00102,AccountMaintenance,,,2025-10-18,2025-10-17,Pending,Beneficiary Addition,,isabella.rossi@securebankplc.com,RM020,Isabella Rossi,s3://banking-docs-poc-qahftr/maintenance/2025/10/MNT00102.pdf,84-87-93,
65328710,Current,BR007,Cardiff,,Contact Number Update request. Status: Rejected. Processed: 21 Dec 2024.,,,,,"Flat 35, Schofield ramp, Roseside, M75 9FB",juliefield@example.org,CUST00008,Derek Clarke,+44909 8790520,,,MNT00103,AccountMaintenance,,,2024-12-21,2024-12-12,Rejected,Contact Number Update,,george.whitfield@securebankplc.com,RM019,George Whitfield,s3://banking-docs-poc-qahftr/maintenance/2024/12/MNT00103.pdf,29-90-30,
48350305,Premier,BR008,Glasgow,,Beneficiary Addition request. Status: Completed. Processed: 22 Oct 2025.,,,,,"172 Cameron meadow, Wayneview, S56 4EY",littlefrances@example.com,CUST00006,Simon Evans,+44(0)1144960022,,,MNT00104,AccountMaintenance,,,2025-10-22,2025-10-20,Completed,Beneficiary Addition,,liam.fitzgerald@securebankplc.com,RM013,Liam Fitzgerald,s3://banking-docs-poc-qahftr/maintenance/2025/10/MNT00104.pdf,44-18-37,
37672423,ISA,BR010,Sheffield,,Address Change request. Status: Completed. Processed: 28 Sep 2024.,,,,,"5 Chelsea street, Jessicashire, SN4 9XJ",elliott68@example.com,CUST00007,Sylvia Bolton,0131 496 0785,,,MNT00105,AccountMaintenance,,,2024-09-28,2024-09-20,Completed,Address Change,,william.foster@securebankplc.com,RM011,William Foster,s3://banking-docs-poc-qahftr/maintenance/2024/09/MNT00105.pdf,78-43-84,
68727743,Business Current,BR010,Sheffield,,Beneficiary Addition request. Status: Completed. Processed: 26 Jun 2024.,,,,,"6 Lydia branch, Hayleyborough, S5 9ZS",andreadavies@example.com,CUST00041,Jade Elliott-Adams,+44(0)113 4960408,,,MNT00106,AccountMaintenance,,,2024-06-26,2024-06-24,Completed,Beneficiary Addition,,robert.blackwood@securebankplc.com,RM017,Robert Blackwood,s3://banking-docs-poc-qahftr/maintenance/2024/06/MNT00106.pdf,76-72-90,
68011280,Business Current,BR008,Glasgow,,Overdraft Limit Change request. Status: Rejected. Processed: 01 Jan 2026.,,,,,"9 Graeme throughway, Jonesmouth, TS6 3LX",terence80@example.org,CUST00028,Dominic Harvey,+441632 960888,,,MNT00107,AccountMaintenance,,,2026-01-01,2025-12-28,Rejected,Overdraft Limit Change,,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/maintenance/2025/12/MNT00107.pdf,84-80-28,
73375433,Current,BR007,Cardiff,,Signature Update request. Status: Rejected. Processed: 10 Jul 2025.,,,,,"Studio 2, Leah loop, Johnsonport, G7T 2YS",brenda28@example.com,CUST00031,Kathryn Shah,+44(0)117 496 0843,,,MNT00108,AccountMaintenance,,,2025-07-10,2025-07-03,Rejected,Signature Update,,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/maintenance/2025/07/MNT00108.pdf,94-34-61,
77387214,ISA,BR006,Bristol,,Direct Debit Cancellation request. Status: Completed. Processed: 04 Jan 2026.,,,,,"Flat 81G, Singh loaf, Colehaven, PL0V 2FR",ashleigh56@example.com,CUST00037,Edward Jackson,0117 496 0960,,,MNT00109,AccountMaintenance,,,2026-01-04,2025-12-31,Completed,Direct Debit Cancellation,,patrick.devereux@securebankplc.com,RM015,Patrick Devereux,s3://banking-docs-poc-qahftr/maintenance/2025/12/MNT00109.pdf,94-91-89,
22602563,Business Current,BR003,Birmingham,,Address Change request. Status: Completed. Processed: 08 Feb 2026.,,,,,"5 Colin tunnel, Hazelshire, BS92 9UW",dylanreid@example.com,CUST00030,Mohamed Ahmed,(0121) 4960087,,,MNT00110,AccountMaintenance,,,2026-02-08,2026-01-29,Completed,Address Change,,rachel.o'brien@securebankplc.com,RM008,Rachel O'Brien,s3://banking-docs-poc-qahftr/maintenance/2026/01/MNT00110.pdf,30-99-23,
96705466,ISA,BR010,Sheffield,,Overdraft Limit Change request. Status: Completed. Processed: 05 Jun 2025.,,,,,"40 Lucy bridge, Lindseymouth, G84 0TL",tread@example.com,CUST00044,Gemma Wheeler,+44(0)2074960205,,,MNT00111,AccountMaintenance,,,2025-06-05,2025-05-26,Completed,Overdraft Limit Change,,james.hargreaves@securebankplc.com,RM001,James Hargreaves,s3://banking-docs-poc-qahftr/maintenance/2025/05/MNT00111.pdf,79-87-38,
27849808,Business Current,BR006,Bristol,,Standing Order Amendment request. Status: Completed. Processed: 08 Jul 2024.,,,,,"Flat 3, Chan viaduct, Royport, L35 1EQ",clairewilson@example.org,CUST00025,Bryan Brown,0808 1570256,,,MNT00112,AccountMaintenance,,,2024-07-08,2024-07-04,Completed,Standing Order Amendment,,aisha.patel@securebankplc.com,RM010,Aisha Patel,s3://banking-docs-poc-qahftr/maintenance/2024/07/MNT00112.pdf,94-23-27,
62849877,Premier,BR008,Glasgow,,Contact Number Update request. Status: Pending. Processed: 01 Jul 2024.,,,,,"262 Davis trail, South Irene, PA0Y 4QQ",patriciabrown@example.org,CUST00052,Miss Catherine Shaw,(0113) 496 0142,,,MNT00113,AccountMaintenance,,,2024-07-01,2024-06-28,Pending,Contact Number Update,,david.okafor@securebankplc.com,RM005,David Okafor,s3://banking-docs-poc-qahftr/maintenance/2024/06/MNT00113.pdf,85-44-51,
54549480,ISA,BR008,Glasgow,,Direct Debit Cancellation request. Status: Completed. Processed: 20 Sep 2024.,,,,,"Flat 88, Adam mountains, Lake Clifford, E2E 5YP",littlewilliam@example.org,CUST00054,Jill Norton,01134960860,,,MNT00114,AccountMaintenance,,,2024-09-20,2024-09-16,Completed,Direct Debit Cancellation,,thomas.müller@securebankplc.com,RM007,Thomas Müller,s3://banking-docs-poc-qahftr/maintenance/2024/09/MNT00114.pdf,34-20-40,
83777014,Savings,BR007,Cardiff,,Contact Number Update request. Status: Rejected. Processed: 16 Mar 2025.,,,,,"Flat 40w, Davies tunnel, Lake Edwardshire, SM29 6NX",melissa67@example.net,CUST00055,Trevor Mills,01314960541,,,MNT00115,AccountMaintenance,,,2025-03-16,2025-03-13,Rejected,Contact Number Update,,amelia.singh@securebankplc.com,RM016,Amelia Singh,s3://banking-docs-poc-qahftr/maintenance/2025/03/MNT00115.pdf,61-98-41,
84656482,Savings,BR002,Manchester Central,,Overdraft Limit Change request. Status: Rejected. Processed: 30 Jul 2024.,,,,,"9 Barry circles, Hollandland, BN7 6GW",gerald83@example.org,CUST00035,Dr Bruce Metcalfe,+44(0)114 4960337,,,MNT00116,AccountMaintenance,,,2024-07-30,2024-07-23,Rejected,Overdraft Limit Change,,aisha.patel@securebankplc.com,RM010,Aisha Patel,s3://banking-docs-poc-qahftr/maintenance/2024/07/MNT00116.pdf,63-95-58,
34332003,Premier,BR006,Bristol,,Standing Order Amendment request. Status: Completed. Processed: 08 Mar 2025.,,,,,"0 Kate locks, Juneside, S2A 7TS",lawrencemiles@example.net,CUST00038,Frederick Pearson-Webster,(0116)4960522,,,MNT00117,AccountMaintenance,,,2025-03-08,2025-03-03,Completed,Standing Order Amendment,,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/maintenance/2025/03/MNT00117.pdf,88-19-68,
68011280,Business Current,BR008,Glasgow,,Contact Number Update request. Status: Completed. Processed: 11 May 2025.,,,,,"9 Graeme throughway, Jonesmouth, TS6 3LX",terence80@example.org,CUST00028,Dominic Harvey,+441632 960888,,,MNT00118,AccountMaintenance,,,2025-05-11,2025-05-06,Completed,Contact Number Update,,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/maintenance/2025/05/MNT00118.pdf,84-80-28,
46706562,Premier,BR008,Glasgow,,Beneficiary Addition request. Status: Completed. Processed: 20 Jan 2026.,,,,,"02 Dorothy haven, Melanieland, E5 7RW",joanturner@example.net,CUST00045,Mrs Hayley Edwards,+44131 496 0418,,,MNT00119,AccountMaintenance,,,2026-01-20,2026-01-13,Completed,Beneficiary Addition,,rachel.o'brien@securebankplc.com,RM008,Rachel O'Brien,s3://banking-docs-poc-qahftr/maintenance/2026/01/MNT00119.pdf,26-89-78,
74529912,Business Current,BR010,Sheffield,,Address Change request. Status: Completed. Processed: 19 Sep 2024.,,,,,"217 Natasha passage, Staceyberg, B2B 9DT",carterdeclan@example.org,CUST00049,Patricia Hopkins-Waters,+449098790877,,,MNT00120,AccountMaintenance,,,2024-09-19,2024-09-10,Completed,Address Change,,thomas.müller@securebankplc.com,RM007,Thomas Müller,s3://banking-docs-poc-qahftr/maintenance/2024/09/MNT00120.pdf,23-84-13,
09788208,Current,BR006,Bristol,,Standing Order Amendment request. Status: Completed. Processed: 05 Sep 2024.,,,,,"46 George walks, Port Peter, NG03 2JW",robertgrant@example.org,CUST00021,Elliot Williams,0141 496 0539,,,MNT00121,AccountMaintenance,,,2024-09-05,2024-09-01,Completed,Standing Order Amendment,,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/maintenance/2024/09/MNT00121.pdf,33-18-86,
84656482,Savings,BR002,Manchester Central,,Direct Debit Cancellation request. Status: Rejected. Processed: 21 Aug 2025.,,,,,"9 Barry circles, Hollandland, BN7 6GW",gerald83@example.org,CUST00035,Dr Bruce Metcalfe,+44(0)114 4960337,,,MNT00122,AccountMaintenance,,,2025-08-21,2025-08-14,Rejected,Direct Debit Cancellation,,aisha.patel@securebankplc.com,RM010,Aisha Patel,s3://banking-docs-poc-qahftr/maintenance/2025/08/MNT00122.pdf,63-95-58,
29973763,Current,BR004,Edinburgh,,Signature Update request. Status: Completed. Processed: 06 Apr 2026.,,,,,"609 Price crescent, North Joanneside, HP84 0EX",antonyjones@example.com,CUST00016,Leah Kay,+44(0)118 496 0897,,,MNT00123,AccountMaintenance,,,2026-04-06,2026-04-02,Completed,Signature Update,,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/maintenance/2026/04/MNT00123.pdf,22-94-65,
62473178,Current,BR008,Glasgow,,Overdraft Limit Change request. Status: Completed. Processed: 23 Oct 2024.,,,,,"61 Maria ports, Lake Marilynburgh, SP3 4SG",duncanarmstrong@example.com,CUST00018,Lisa Lawrence,+44(0)1632 960 827,,,MNT00124,AccountMaintenance,,,2024-10-23,2024-10-19,Completed,Overdraft Limit Change,,david.okafor@securebankplc.com,RM005,David Okafor,s3://banking-docs-poc-qahftr/maintenance/2024/10/MNT00124.pdf,16-93-79,
60883561,Business Current,BR005,Leeds,,Contact Number Update request. Status: Completed. Processed: 28 Feb 2026.,,,,,"03 Faulkner run, Lake Victorstad, HA9 2TL",hicksdawn@example.net,CUST00034,Brandon Middleton,(0131) 496 0052,,,MNT00125,AccountMaintenance,,,2026-02-28,2026-02-18,Completed,Contact Number Update,,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/maintenance/2026/02/MNT00125.pdf,89-50-94,
96001338,ISA,BR009,Liverpool,,Address Change request. Status: Completed. Processed: 18 Oct 2024.,,,,,"9 Bird courts, Lake Lesley, E9U 5AD",ellie28@example.net,CUST00001,Eileen Evans,+44(0)1632 960 112,,,MNT00126,AccountMaintenance,,,2024-10-18,2024-10-08,Completed,Address Change,,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/maintenance/2024/10/MNT00126.pdf,13-81-35,
14586850,Current,BR006,Bristol,,Address Change request. Status: Completed. Processed: 30 May 2024.,,,,,"89 Edwards creek, Daviestown, B2 2NA",robertsrosemary@example.net,CUST00032,Tracy Wilkinson-Davison,+44(0)1632 960235,,,MNT00127,AccountMaintenance,,,2024-05-30,2024-05-29,Completed,Address Change,,carlos.mendez@securebankplc.com,RM009,Carlos Mendez,s3://banking-docs-poc-qahftr/maintenance/2024/05/MNT00127.pdf,43-32-84,
29973763,Current,BR004,Edinburgh,,Standing Order Amendment request. Status: Pending. Processed: 30 Nov 2025.,,,,,"609 Price crescent, North Joanneside, HP84 0EX",antonyjones@example.com,CUST00016,Leah Kay,+44(0)118 496 0897,,,MNT00128,AccountMaintenance,,,2025-11-30,2025-11-23,Pending,Standing Order Amendment,,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/maintenance/2025/11/MNT00128.pdf,22-94-65,
46872343,Current,BR005,Leeds,,Direct Debit Cancellation request. Status: Completed. Processed: 06 Sep 2025.,,,,,"Flat 36Y, Robinson isle, Smithtown, E14 6PL",lydiadunn@example.net,CUST00020,Gemma Clark-Parry,(0141) 4960819,,,MNT00129,AccountMaintenance,,,2025-09-06,2025-09-03,Completed,Direct Debit Cancellation,,patrick.devereux@securebankplc.com,RM015,Patrick Devereux,s3://banking-docs-poc-qahftr/maintenance/2025/09/MNT00129.pdf,84-79-17,
61559407,ISA,BR002,Manchester Central,,Beneficiary Addition request. Status: Pending. Processed: 01 Nov 2024.,,,,,"1 George falls, Seanhaven, BA2 6PH",dennis04@example.org,CUST00003,Mrs Lindsey Green,0292018265,,,MNT00130,AccountMaintenance,,,2024-11-01,2024-10-24,Pending,Beneficiary Addition,,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/maintenance/2024/10/MNT00130.pdf,25-58-20,
36763201,Premier,BR007,Cardiff,,Overdraft Limit Change request. Status: Pending. Processed: 22 Jul 2025.,,,,,"7 Wood trail, Guymouth, G4 3UA",barry51@example.com,CUST00039,Terence Smith,+441414960870,,,MNT00131,AccountMaintenance,,,2025-07-22,2025-07-15,Pending,Overdraft Limit Change,,george.whitfield@securebankplc.com,RM019,George Whitfield,s3://banking-docs-poc-qahftr/maintenance/2025/07/MNT00131.pdf,38-32-99,
37940265,Business Current,BR009,Liverpool,,Direct Debit Cancellation request. Status: Completed. Processed: 17 May 2025.,,,,,"04 Howard land, Port Leeview, N5C 3RF",rachelkelly@example.org,CUST00002,Nigel Rose,+44151 4960869,,,MNT00132,AccountMaintenance,,,2025-05-17,2025-05-13,Completed,Direct Debit Cancellation,,zoe.nakamura@securebankplc.com,RM014,Zoe Nakamura,s3://banking-docs-poc-qahftr/maintenance/2025/05/MNT00132.pdf,29-37-53,
95931034,Current,BR009,Liverpool,,Signature Update request. Status: Rejected. Processed: 06 Dec 2025.,,,,,"Studio 8, James island, Junemouth, WS53 0LG",natasha17@example.net,CUST00004,Angela Jackson,(0118)4960554,,,MNT00133,AccountMaintenance,,,2025-12-06,2025-12-02,Rejected,Signature Update,,aisha.patel@securebankplc.com,RM010,Aisha Patel,s3://banking-docs-poc-qahftr/maintenance/2025/12/MNT00133.pdf,39-22-58,
31351823,Savings,BR005,Leeds,,Direct Debit Cancellation request. Status: Rejected. Processed: 27 Jun 2024.,,,,,"81 Wilson club, Douglasmouth, IV2B 6PW",zcollins@example.com,CUST00057,Mathew Little,+44(0)8081570161,,,MNT00134,AccountMaintenance,,,2024-06-27,2024-06-26,Rejected,Direct Debit Cancellation,,carlos.mendez@securebankplc.com,RM009,Carlos Mendez,s3://banking-docs-poc-qahftr/maintenance/2024/06/MNT00134.pdf,71-45-85,
